timestamp_p,height,x_speed,y_speed,z_speed,pitch,roll,yaw,temperature,distance,barometer,flight_time,battery,mp_distance_x,mp_distance_y,mp_distance_z,class,class_raw
27706.18425,60,2,0,0,0,0,-3,68,79,14459,59,74,31,-6,79,replay,Replay
27706.73481,60,2,0,0,-1,0,-3,68,77,14458,60,74,50,-9,76,replay,Replay
27707.25442,60,2,0,0,0,0,-3,68,78,14456,60,74,50,-9,76,replay,Replay
27707.77632,60,2,0,0,0,0,-3,68,78,14456,60,74,50,-9,76,replay,Replay
27708.29494,60,0,0,0,0,0,-3,67,76,14463,61,74,50,-9,76,replay,Replay
27708.8111,60,0,0,0,8,0,-3,67,78,14463,61,74,50,-9,76,replay,Replay
27709.34877,60,-4,0,0,1,0,-3,68,78,14459,62,74,50,-9,76,replay,Replay
27709.89165,60,-3,0,0,-1,0,-3,68,78,14461,63,74,33,-4,78,replay,Replay
27710.40977,60,-1,0,0,-1,-1,-3,68,78,14466,63,74,33,-4,78,replay,Replay
27710.93424,60,0,0,0,-1,0,-3,68,80,14469,64,73,33,-4,78,replay,Replay
27711.48556,60,0,0,0,0,0,-3,67,79,14466,64,73,-1,0,82,replay,Replay
27712.04093,60,2,0,0,-8,0,-3,67,81,14463,65,73,1,0,82,replay,Replay
27712.56736,60,4,0,0,0,0,-3,67,80,14459,65,73,5,-1,83,replay,Replay
27713.08482,60,2,0,0,0,0,-3,67,80,14463,66,73,32,-8,80,replay,Replay
27713.62538,60,2,0,0,0,0,-3,67,80,14466,66,73,37,-11,79,replay,Replay
27714.14499,60,2,0,0,0,0,-3,67,80,14466,66,73,37,-11,79,replay,Replay
27714.66559,60,0,0,0,2,1,-3,67,80,14462,67,73,65,-32,45,replay,Replay
27715.1879,60,0,0,0,2,-1,-3,67,81,14455,68,73,65,-32,45,replay,Replay
27715.70851,60,-4,-1,0,2,0,-3,68,81,14466,69,73,65,-32,45,replay,Replay
27716.22976,60,-4,-1,0,1,0,-3,68,81,14462,69,73,36,-27,79,replay,Replay
27716.75536,60,-3,0,0,-1,1,-3,68,81,14459,70,73,10,20,83,replay,Replay
27717.2763,60,-1,0,0,-1,0,-3,68,81,14469,70,73,-4,24,81,replay,Replay
27717.81064,60,0,1,0,0,0,-3,67,79,14460,71,72,-10,22,79,replay,Replay
27718.37513,60,0,0,0,0,0,-3,68,79,14468,71,72,-3,12,80,replay,Replay
27718.90472,60,0,0,0,0,0,12,68,79,14463,72,72,0,3,82,replay,Replay
27719.44302,60,0,0,0,0,0,47,67,79,14466,72,72,0,6,82,replay,Replay
27719.96962,60,0,0,0,0,0,82,67,79,14471,73,72,0,9,81,replay,Replay
27720.48973,60,0,0,0,0,0,113,68,79,14472,73,72,2,7,81,replay,Replay
27721.0265,60,0,0,0,0,0,144,68,79,14463,74,72,0,7,80,replay,Replay
27721.5511,60,0,0,0,0,0,168,68,80,14465,74,72,4,2,82,replay,Replay
27722.13006,60,0,0,0,0,0,175,68,80,14469,75,72,0,2,82,replay,Replay
27722.64991,60,0,0,0,0,0,174,67,79,14466,76,72,-200,-200,-200,replay,Replay
27723.19745,60,0,0,3,0,0,174,67,72,14452,76,72,-200,-200,-200,replay,Replay
27723.73202,30,0,0,4,0,0,174,67,43,14437,77,72,-200,-200,-200,replay,Replay
27724.28055,10,0,0,4,0,0,174,67,21,14397,77,72,-200,-200,-200,replay,Replay
27724.81512,0,0,0,2,0,0,174,67,10,13997,78,71,-200,-200,-200,replay,Replay
27725.33144,0,0,0,0,0,1,167,67,10,14246,78,71,-200,-200,-200,replay,Replay
28114.66118,80,0,0,0,0,-2,0,65,82,14480,7,66,-15,-6,84,replay,Replay
28115.18478,80,0,0,0,0,-1,0,64,81,14484,8,66,-14,-7,83,replay,Replay
28115.69445,80,0,0,0,0,0,0,64,80,14477,8,66,-14,-6,83,replay,Replay
28116.20485,80,0,0,0,-2,0,0,64,81,14481,9,66,-14,-5,83,replay,Replay
28116.72945,80,1,0,0,0,0,0,64,81,14483,9,66,-13,-4,83,replay,Replay
28117.25307,80,1,0,0,0,-2,0,64,82,14481,10,66,-10,-5,84,replay,Replay
28117.78133,80,0,0,0,2,0,0,64,81,14477,10,66,-6,-3,84,replay,Replay
28118.30657,80,0,0,0,0,-1,0,64,81,14474,11,66,-8,-4,84,replay,Replay
28118.82419,80,0,0,0,-1,0,0,64,82,14485,11,66,-11,-11,84,replay,Replay
28119.34479,80,0,0,0,-1,0,0,64,82,14476,12,66,-18,-14,83,replay,Replay
28119.87524,80,0,0,0,-1,-1,0,65,82,14475,12,66,-22,-17,82,replay,Replay
28120.39986,80,4,0,0,-3,0,0,65,81,14484,13,66,-17,-24,80,replay,Replay
28120.92799,80,2,0,0,-1,-1,0,65,81,14472,13,66,-2,-21,85,replay,Replay
28121.45407,80,2,0,0,-2,-1,0,65,81,14472,14,66,7,-30,84,replay,Replay
28121.97471,80,2,0,0,-2,-1,0,65,82,14472,14,66,24,-40,78,replay,Replay
28122.51423,80,2,0,0,-2,-1,0,65,82,14469,15,66,22,-25,92,replay,Replay
28123.04289,80,2,0,0,-2,-1,0,65,82,14474,16,66,37,-31,86,replay,Replay
28123.55153,80,2,-1,0,-1,-1,0,65,82,14472,16,66,52,-25,83,replay,Replay
28124.08761,80,1,0,0,3,0,0,65,81,14471,17,66,42,16,79,replay,Replay
28124.62566,80,0,0,0,-1,0,0,65,82,14475,17,66,39,13,82,replay,Replay
28125.15524,80,3,-1,0,-1,0,0,64,82,14475,18,66,36,14,82,replay,Replay
28125.66447,80,2,-1,0,0,0,0,64,81,14471,18,66,22,15,81,replay,Replay
28126.19201,80,1,0,0,0,0,0,65,80,14478,19,66,8,11,83,replay,Replay
28126.74253,80,0,-1,0,0,0,0,65,79,14471,19,66,1,7,82,replay,Replay
28127.2671,80,0,0,0,0,1,0,65,79,14477,20,66,2,5,82,replay,Replay
28127.78831,80,0,0,0,0,0,0,65,79,14482,20,66,1,7,82,replay,Replay
28128.3049,80,0,0,0,0,0,0,65,80,14490,21,66,3,13,82,replay,Replay
28128.81501,80,4,0,0,-1,0,0,65,81,14480,21,66,-1,15,83,replay,Replay
28129.33749,80,2,0,0,-1,-1,0,65,81,14479,22,66,-29,27,78,replay,Replay
28129.8561,80,2,0,0,-1,-1,0,65,81,14483,22,66,-38,42,74,replay,Replay
28130.3807,80,2,0,0,-1,-1,0,65,80,14482,23,66,-43,-19,79,replay,Replay
28130.90529,80,2,-1,0,-1,-1,0,65,80,14481,23,66,-31,-5,80,replay,Replay
28131.42992,80,1,-1,0,2,-2,0,65,79,14478,24,66,-19,-5,81,replay,Replay
28131.95151,80,0,0,0,0,0,0,65,79,14479,24,66,-12,-1,81,replay,Replay
28132.48024,80,1,0,0,0,0,0,65,80,14482,25,66,-7,-4,82,replay,Replay
28133.00484,80,0,0,0,0,-1,0,65,80,14481,26,66,-3,-7,82,replay,Replay
28133.52943,80,0,0,0,0,-1,0,65,81,14481,26,66,-2,-6,83,replay,Replay
28134.05409,80,0,0,0,0,1,0,65,81,14486,27,66,-2,-5,83,replay,Replay
28134.60761,80,0,0,0,0,0,0,65,81,14482,27,66,-2,-6,83,replay,Replay
28135.13072,80,0,0,0,0,0,0,65,82,14491,28,66,-1,-9,84,replay,Replay
28135.6613,80,4,0,0,-2,0,0,65,82,14488,28,66,6,-13,85,replay,Replay
28136.18988,80,2,0,0,-1,0,0,66,82,14487,29,66,20,-25,82,replay,Replay
28136.74152,80,2,0,0,-1,-1,0,66,82,14484,29,66,35,-25,86,replay,Replay
28137.26483,80,2,0,0,-1,-1,0,65,82,14483,30,66,-52,0,80,replay,Replay
28137.78644,80,1,-1,0,-1,-1,0,65,83,14484,30,66,-28,-7,88,replay,Replay
28138.32058,80,0,0,0,-1,0,0,66,84,14485,31,66,-19,-12,87,replay,Replay
28138.8425,80,1,-1,0,0,0,0,66,83,14479,31,66,-17,-12,86,replay,Replay
28139.3671,80,0,-1,0,-1,-1,0,66,81,14483,32,66,-7,-9,85,replay,Replay
28139.90667,80,0,-1,0,0,0,0,66,80,14484,32,66,-4,-6,83,replay,Replay
28140.46306,80,0,0,0,0,1,0,65,79,14479,33,66,-3,-3,82,replay,Replay
28140.98566,80,0,0,0,0,0,25,65,80,14484,34,66,-2,-2,83,replay,Replay
28141.5123,80,0,0,0,0,-1,55,65,80,14485,34,66,-1,-7,83,replay,Replay
28142.03478,80,0,0,0,0,0,83,66,80,14482,35,66,-1,-11,83,replay,Replay
28142.53843,80,0,0,0,0,0,107,66,80,14481,35,66,-1,-14,83,replay,Replay
28143.06448,80,0,0,0,0,0,141,66,80,14483,36,66,-9,-27,78,replay,Replay
28143.58473,80,0,0,0,0,0,172,66,80,14484,36,66,-1,-23,82,replay,Replay
28144.10933,80,0,0,0,0,0,178,66,80,14479,37,66,-8,-22,83,replay,Replay
28144.6267,80,0,0,0,0,0,178,66,81,14485,37,66,-10,-18,84,replay,Replay
28145.15485,80,0,0,0,0,0,178,65,81,14487,38,66,-9,-15,84,replay,Replay
28145.67246,80,-2,0,0,-8,0,178,65,82,14479,38,65,-12,-9,84,replay,Replay
28146.19924,80,-4,0,0,-2,0,178,65,81,14481,38,65,-15,-9,84,replay,Replay
28146.74149,80,-2,0,0,0,0,178,66,80,14480,39,65,-51,2,77,replay,Replay
28147.27008,80,-2,0,0,0,0,178,66,80,14480,39,65,-51,2,77,replay,Replay
28147.78827,80,-2,0,0,0,0,178,66,80,14474,40,65,9,-23,80,replay,Replay
28148.32135,80,0,0,0,0,0,178,66,79,14483,41,65,5,-14,80,replay,Replay
28148.84396,80,0,-1,0,0,0,178,66,80,14485,41,65,0,-7,82,replay,Replay
28149.36457,80,0,0,0,0,0,178,66,80,14482,42,65,-3,-5,81,replay,Replay
28149.88728,80,0,0,0,0,0,178,66,80,14486,42,65,-5,-4,81,replay,Replay
28150.41238,80,0,0,0,0,0,178,66,81,14484,43,65,-5,1,83,replay,Replay
28150.95393,80,-4,0,0,1,0,178,66,81,14472,44,64,-16,4,82,replay,Replay
28151.48146,80,-2,0,0,-1,0,177,66,81,14482,44,64,-33,17,80,replay,Replay
28152.00557,80,-2,0,0,-1,0,177,66,81,14479,45,64,-42,20,80,replay,Replay
28152.53016,80,-2,0,0,0,0,178,66,82,14482,45,64,-37,3,80,replay,Replay
28153.06573,80,-1,1,0,0,-1,178,65,81,14481,46,64,-17,3,83,replay,Replay
28153.59431,80,0,0,0,0,0,178,65,81,14482,46,64,-10,5,83,replay,Replay
28154.11842,80,-1,0,0,0,0,178,67,80,14477,47,64,-7,0,83,replay,Replay
28154.63651,80,0,0,0,0,0,178,67,80,14475,47,64,-4,0,83,replay,Replay
28155.15612,80,0,0,0,0,0,177,66,81,14484,48,64,-5,-5,83,replay,Replay
28155.67473,80,0,0,0,-8,0,177,66,83,14480,48,64,-4,-7,84,replay,Replay
28156.20058,80,-3,0,0,1,0,178,66,82,14483,49,64,8,-12,84,replay,Replay
28156.72618,80,-2,0,0,0,0,178,66,81,14482,49,63,31,-23,78,replay,Replay
28157.25039,80,-2,0,0,0,-1,178,66,81,14482,50,63,39,-27,78,replay,Replay
28157.76972,80,-2,0,0,0,-1,178,66,80,14474,50,63,57,-34,67,replay,Replay
28158.32324,80,-1,1,0,0,-1,178,66,80,14481,51,63,40,19,82,replay,Replay
28158.8454,80,0,0,0,0,3,178,66,79,14476,51,63,25,11,81,replay,Replay
28159.36573,80,0,0,0,-3,-1,178,67,81,14475,52,63,28,11,80,replay,Replay
28159.88136,80,-2,1,0,0,0,178,67,81,14485,52,63,23,12,82,replay,Replay
28160.40496,80,-1,0,0,0,0,178,67,79,14478,53,63,7,9,82,replay,Replay
28160.92708,80,-1,0,0,0,0,178,67,79,14478,53,63,7,9,82,replay,Replay
28161.44619,80,0,0,0,0,0,178,66,79,14482,54,63,1,5,82,replay,Replay
28161.96632,80,0,0,0,0,0,-170,66,79,14481,55,63,1,3,83,replay,Replay
28162.49231,80,0,0,0,0,-1,-139,66,81,14474,55,63,9,4,83,replay,Replay
28163.01492,80,0,0,0,0,0,-108,66,81,14484,56,62,6,11,84,replay,Replay
28163.53427,80,0,0,0,0,0,-71,66,81,14487,56,62,6,14,83,replay,Replay
28164.04989,80,0,0,0,0,0,-40,66,81,14476,57,62,10,7,85,replay,Replay
28164.574,80,0,0,0,0,0,-13,66,81,14482,57,62,8,16,84,replay,Replay
28165.09763,80,0,0,0,0,0,-5,66,82,14488,58,62,10,17,84,replay,Replay
28165.6302,80,0,0,0,0,0,-3,66,82,14477,58,62,11,16,85,replay,Replay
28166.16976,80,0,0,0,0,0,-3,66,81,14499,59,62,-200,-200,-200,replay,Replay
28166.72039,80,0,0,0,0,0,-3,66,81,14486,59,62,-200,-200,-200,replay,Replay
28167.24399,80,0,0,0,0,0,-3,66,80,14486,60,62,-200,-200,-200,replay,Replay
28167.7661,80,0,0,0,0,0,-3,66,79,14485,60,62,-200,-200,-200,replay,Replay
28168.2889,80,0,0,0,0,0,-3,66,79,14482,61,62,-200,-200,-200,replay,Replay
28168.83743,80,0,0,0,0,0,-3,66,81,14483,61,62,-200,-200,-200,replay,Replay
28169.3606,80,0,0,0,0,0,-3,67,82,14488,62,62,-200,-200,-200,replay,Replay
28169.89738,80,0,0,0,0,0,-3,67,81,14479,62,61,-200,-200,-200,replay,Replay
28170.43979,80,0,0,0,0,0,-3,66,81,14485,63,61,-200,-200,-200,replay,Replay
28170.96338,80,0,0,0,0,0,-3,66,80,14483,64,61,-200,-200,-200,replay,Replay
28171.48473,80,0,0,0,0,-1,-3,66,79,14483,64,61,-200,-200,-200,replay,Replay
28172.00477,80,0,0,0,0,0,-3,66,78,14477,65,61,-200,-200,-200,replay,Replay
28172.55131,80,0,0,0,0,-1,-3,66,78,14484,65,61,-200,-200,-200,replay,Replay
28173.08404,80,0,0,0,0,0,-3,66,78,14476,66,61,-200,-200,-200,replay,Replay
28173.61731,80,0,0,0,0,0,-3,65,78,14484,66,61,-200,-200,-200,replay,Replay
28174.16384,70,0,0,3,0,0,-3,65,72,14472,67,61,-200,-200,-200,replay,Replay
28174.68545,50,0,0,4,0,0,-3,66,49,14452,67,60,-200,-200,-200,replay,Replay
28175.24496,20,0,0,4,0,0,-3,66,19,14419,68,60,-200,-200,-200,replay,Replay
28175.76658,0,0,0,2,-1,0,-3,66,10,14069,68,60,-200,-200,-200,replay,Replay
28176.28421,0,0,-1,0,0,0,-3,66,10,14268,69,60,-200,-200,-200,replay,Replay
44950.17525,70,0,0,0,0,0,0,64,86,17812,2,59,4,9,89,replay,Replay
44950.69434,70,0,0,0,-1,0,0,64,85,17818,3,59,5,9,88,replay,Replay
44951.221,70,0,0,0,0,0,0,64,84,17815,3,59,5,8,87,replay,Replay
44951.7481,70,0,0,0,0,0,0,64,82,17812,4,59,4,9,85,replay,Replay
44952.26571,70,0,0,0,0,0,0,65,80,17817,4,59,5,11,83,replay,Replay
44952.79082,60,0,0,0,0,0,0,65,79,17821,5,59,7,10,82,replay,Replay
44953.30196,60,0,0,0,0,0,0,64,79,17812,5,59,6,14,81,replay,Replay
44953.81669,60,0,0,0,-1,-2,0,64,80,17817,6,59,7,13,81,replay,Replay
44954.34729,60,0,0,0,0,-2,0,65,80,17814,7,59,5,7,83,replay,Replay
44954.86643,60,0,0,0,0,-1,0,65,79,17820,7,59,4,5,82,replay,Replay
44955.39205,60,0,0,0,0,1,0,65,80,17810,8,59,4,4,82,replay,Replay
44955.90942,60,0,0,0,0,-1,0,65,80,17810,8,59,5,7,82,replay,Replay
44956.41296,60,0,0,0,-1,-1,0,65,80,17816,9,59,8,13,82,replay,Replay
44956.93112,60,0,0,0,0,-1,0,65,80,17813,9,59,10,17,81,replay,Replay
44957.4464,60,0,0,0,0,-1,0,65,80,17813,10,59,12,20,82,replay,Replay
44957.97299,60,0,0,0,-8,0,0,65,81,17811,10,59,10,21,82,replay,Replay
44958.50081,60,3,0,0,0,-1,0,65,80,17808,11,59,-2,22,84,replay,Replay
44959.01842,60,2,0,0,-1,-1,0,65,81,17812,11,59,-21,14,87,replay,Replay
44959.56998,70,2,0,0,-1,-1,0,65,82,17816,12,59,-21,14,87,replay,Replay
44960.10094,70,2,-1,0,0,-2,0,65,83,17805,12,59,36,21,85,replay,Replay
44960.63255,70,1,-1,0,0,-2,0,65,83,17810,13,59,25,25,84,replay,Replay
44961.16315,70,0,-2,0,0,3,0,65,82,17815,13,59,13,20,83,replay,Replay
44961.68074,70,0,0,0,0,0,0,65,82,17818,14,59,10,17,84,replay,Replay
44962.21105,70,0,0,0,0,-1,0,65,82,17818,14,59,8,29,83,replay,Replay
44962.73915,70,0,0,0,-8,0,0,65,83,17819,15,59,3,33,83,replay,Replay
44963.24747,70,4,0,0,1,-1,0,65,82,17816,15,59,-8,22,90,replay,Replay
44963.77808,70,2,0,0,0,-1,0,66,82,17815,16,59,-8,22,90,replay,Replay
44964.30468,70,2,0,0,0,-2,0,66,80,17811,16,59,-8,22,90,replay,Replay
44964.80734,60,1,-1,0,0,-2,0,65,78,17809,17,59,-8,22,90,replay,Replay
44965.33791,60,0,-2,0,0,-1,0,66,78,17813,18,59,-8,22,90,replay,Replay
44965.86416,60,0,0,0,0,2,0,66,78,17809,18,59,-1,-37,76,replay,Replay
44966.395,60,0,0,0,-2,-4,0,66,79,17813,19,59,3,-34,78,replay,Replay
44966.91561,60,0,-2,0,0,-4,0,66,80,17808,19,59,3,-34,78,replay,Replay
44967.43435,70,0,-2,0,0,-1,0,65,81,17816,20,59,6,-34,80,replay,Replay
44967.95104,70,0,-2,0,0,-1,0,65,82,17813,20,59,5,-25,82,replay,Replay
44968.49509,70,0,-1,0,0,-1,0,66,82,17810,21,59,7,-19,82,replay,Replay
44969.02169,60,0,-1,0,0,-1,0,66,81,17815,21,59,6,-21,81,replay,Replay
44969.55097,60,0,-1,0,0,-1,0,66,81,17816,22,59,7,-17,81,replay,Replay
44970.06709,60,0,-1,0,0,-1,0,66,80,17813,22,59,6,-12,82,replay,Replay
44970.59767,60,0,-1,0,0,-1,0,65,80,17815,23,59,6,-13,81,replay,Replay
44971.11831,60,0,-1,0,0,-1,0,65,80,17813,23,59,6,-12,81,replay,Replay
44971.64642,60,0,-1,0,-1,-1,0,66,81,17807,24,59,6,-11,82,replay,Replay
44972.16403,60,0,-1,0,0,-1,0,66,80,17816,24,59,5,-10,82,replay,Replay
44972.68168,60,0,-1,0,1,-1,0,66,80,17818,25,59,4,-9,81,replay,Replay
44973.19535,60,0,-1,0,-1,-1,0,66,80,17815,25,59,4,-7,81,replay,Replay
44973.72393,60,0,0,0,-2,-3,0,66,80,17816,26,59,2,-8,81,replay,Replay
44974.25447,60,0,0,0,2,0,0,66,79,17814,26,59,2,-8,81,replay,Replay
44974.80586,60,0,0,0,0,0,0,66,80,17812,27,59,4,-10,80,replay,Replay
44975.32449,60,0,0,0,0,-1,0,66,80,17811,28,59,5,-11,81,replay,Replay
44975.84218,60,2,0,0,-8,0,0,66,80,17819,28,59,5,-21,80,replay,Replay
44976.37327,60,3,0,0,0,0,0,66,78,17822,29,59,23,-30,77,replay,Replay
44976.89558,60,2,0,0,0,-1,0,67,78,17819,29,59,-39,-22,80,replay,Replay
44977.41571,60,2,0,0,0,-1,0,67,77,17814,30,59,-19,-19,87,replay,Replay
44977.94423,60,1,-1,0,0,-2,0,66,78,17815,30,59,-19,-19,87,replay,Replay
44978.47581,60,0,-2,0,0,-1,0,66,78,17806,31,59,23,-31,75,replay,Replay
44979.00646,60,0,0,0,0,0,0,66,77,17812,31,59,25,-31,72,replay,Replay
44979.52267,60,-2,-2,0,0,-2,0,66,79,17820,32,59,15,-17,83,replay,Replay
44980.05425,60,-1,-2,0,0,0,0,66,80,17813,32,59,2,-19,81,replay,Replay
44980.58432,60,0,-1,0,0,0,0,66,80,17819,33,59,0,-11,82,replay,Replay
44981.10392,60,0,-1,0,0,-1,0,66,80,17816,33,59,-2,-9,82,replay,Replay
44981.63825,60,0,-1,0,0,-1,0,66,80,17821,34,59,-1,-5,83,replay,Replay
44982.15836,60,0,0,0,0,-1,0,66,80,17822,34,59,-1,-4,83,replay,Replay
44982.67545,60,0,0,0,0,0,18,66,81,17821,35,59,1,-6,84,replay,Replay
44983.18946,60,0,0,0,0,0,42,66,81,17818,35,59,2,-9,84,replay,Replay
44983.71004,60,0,0,0,0,0,72,67,81,17812,36,59,1,-11,84,replay,Replay
44984.22674,60,0,0,0,0,0,109,67,81,17817,36,59,8,-18,82,replay,Replay
44984.75703,60,0,0,0,0,0,139,67,82,17816,37,59,5,-22,83,replay,Replay
44985.27516,60,0,0,0,0,0,167,67,82,17822,37,59,2,-26,82,replay,Replay
44985.78779,70,0,0,0,0,0,178,66,83,17822,38,59,-4,-21,84,replay,Replay
44986.30464,60,0,0,0,0,0,178,66,82,17822,38,59,-4,-19,84,replay,Replay
44986.81928,60,0,0,0,0,0,178,66,82,17817,39,59,-6,-14,84,replay,Replay
44987.32144,60,0,0,0,-8,0,178,66,84,17817,39,59,-5,-14,84,replay,Replay
44987.83658,60,-4,0,0,1,0,178,67,82,17818,40,59,-22,-10,84,replay,Replay
44988.36367,70,-2,0,0,-1,0,178,67,82,17811,41,59,-38,-2,85,replay,Replay
44988.88345,60,-2,0,0,-1,-1,178,66,81,17809,41,59,7,-33,77,replay,Replay
44989.39456,60,-2,0,0,-1,0,178,66,80,17815,42,59,4,-12,82,replay,Replay
44989.92466,60,-1,0,0,2,-4,178,67,81,17813,42,59,-2,-7,82,replay,Replay
44990.45331,60,0,0,0,0,0,178,67,81,17817,43,59,-5,-7,83,replay,Replay
44991.02996,70,0,0,0,-2,-1,178,67,82,17823,43,59,-13,-5,82,replay,Replay
44991.54735,70,0,0,0,0,0,178,67,82,17819,44,59,-14,0,82,replay,Replay
44992.06002,70,0,0,0,0,0,178,67,82,17831,44,59,-7,2,84,replay,Replay
44992.57963,70,0,3,0,0,-8,178,67,84,17815,45,59,-9,4,83,replay,Replay
44993.11416,70,0,8,0,0,-6,178,67,83,17815,45,59,-5,-16,85,replay,Replay
