timestamp_p,height,x_speed,y_speed,z_speed,pitch,roll,yaw,temperature,distance,barometer,flight_time,battery,mp_distance_x,mp_distance_y,mp_distance_z,class,class_raw
28158.35815,70,0,0,0,0,0,85,68,77,19323,42,65,-2,-10,78,benign,benign
28158.88785,70,0,0,0,0,0,121,68,78,19323,42,65,-2,-14,78,benign,benign
28159.41344,70,0,0,0,0,0,151,68,78,19322,43,65,0,-15,80,benign,benign
28159.93971,70,0,0,0,0,0,172,68,77,19329,43,65,-2,-19,78,benign,benign
28160.46787,70,0,0,0,0,0,178,68,76,19325,44,65,-4,-17,77,benign,benign
28161.00793,70,0,0,0,0,0,178,68,76,19323,45,65,-4,-13,77,benign,benign
28161.52868,70,0,0,0,0,0,178,68,77,19333,45,65,-3,-12,78,benign,benign
28162.05907,70,-4,0,0,-4,0,178,68,78,19320,46,65,-9,-13,78,benign,benign
28162.5921,70,-2,0,0,0,0,178,68,78,19330,46,65,-31,-9,79,benign,benign
28163.12268,70,-2,0,0,0,0,178,68,78,19327,47,65,-39,-8,82,benign,benign
28163.64804,70,-2,0,0,-1,0,178,68,78,19321,47,65,-30,26,75,benign,benign
28164.16891,70,-2,0,0,0,0,178,68,78,19332,48,65,-14,22,77,benign,benign
28164.69604,70,0,0,0,0,0,178,68,78,19327,48,65,-3,12,80,benign,benign
28165.20479,70,0,-1,0,0,0,178,68,79,19330,49,65,4,9,80,benign,benign
28165.76333,80,0,0,0,0,-1,178,68,80,19323,49,65,3,5,81,benign,benign
28166.29391,80,0,0,0,0,0,178,68,80,19322,50,65,3,3,82,benign,benign
28166.81535,80,0,0,0,0,0,178,68,80,19328,50,65,3,3,82,benign,benign
28167.3416,80,-4,0,0,1,0,178,67,81,19326,51,65,14,0,82,benign,benign
28167.87418,80,-2,0,0,-1,0,178,68,81,19327,51,65,35,-1,79,benign,benign
28168.39709,80,-2,0,0,-1,0,178,68,80,19322,52,65,47,-6,77,benign,benign
28168.95896,80,-2,0,0,0,0,178,68,80,19322,52,65,34,0,85,benign,benign
28169.48265,80,-1,0,0,0,-3,178,68,80,19324,53,65,24,-5,82,benign,benign
28169.99811,80,0,0,0,0,0,178,68,80,19324,54,65,12,-6,83,benign,benign
28170.5247,80,-1,0,0,-1,0,178,68,80,19327,54,65,14,-8,82,benign,benign
28171.05372,80,0,0,0,0,0,178,67,79,19327,55,65,1,0,83,benign,benign
28171.61173,70,0,0,0,0,0,178,67,78,19324,55,64,0,0,82,benign,benign
28172.12401,70,0,0,0,0,0,178,68,78,19324,56,64,1,0,82,benign,benign
28172.65507,70,-4,0,0,-3,0,178,68,79,19322,56,64,6,-1,81,benign,benign
28173.20351,80,-2,0,0,0,0,178,68,80,19323,57,64,-11,-3,81,benign,benign
28173.73263,80,-2,0,0,-1,0,178,68,80,19327,57,64,-22,-2,81,benign,benign
28174.25922,70,-2,0,0,-1,0,178,68,78,19324,58,64,-39,-2,76,benign,benign
28174.78781,70,-2,0,0,0,0,178,68,77,19325,58,64,-47,4,78,benign,benign
28175.29999,70,-1,0,0,0,0,178,68,77,19327,59,64,-54,-4,74,benign,benign
28175.81392,70,0,1,0,0,2,178,68,78,19321,59,64,-54,-4,74,benign,benign
28176.33032,70,0,0,0,6,0,178,68,78,19324,60,64,-54,-4,74,benign,benign
28176.84893,80,4,0,0,0,-1,178,68,80,19330,60,64,-54,-4,74,benign,benign
28177.36706,80,3,0,0,-1,0,178,68,79,19328,61,63,-27,2,79,benign,benign
28177.89457,80,1,0,0,-1,0,178,68,79,19325,61,63,-9,1,80,benign,benign
28178.42229,80,0,0,0,-2,0,178,68,79,19322,62,63,-4,3,81,benign,benign
28178.96391,80,0,0,0,0,0,-146,68,80,19321,62,63,0,3,82,benign,benign
28179.49708,80,0,0,0,0,0,-115,68,80,19333,63,63,0,3,82,benign,benign
28180.02584,80,0,0,0,0,0,-84,68,82,19325,63,63,-4,5,83,benign,benign
28180.55596,80,0,0,0,0,0,-46,68,83,19326,64,63,-4,8,84,benign,benign
28181.08097,80,0,0,0,0,0,-17,68,82,19324,65,63,-3,8,85,benign,benign
28181.60856,80,0,0,0,0,0,-5,68,81,19333,65,63,-2,9,84,benign,benign
28182.12319,80,0,0,0,0,0,-3,68,80,19324,66,63,-200,-200,-200,benign,benign
28182.65245,80,0,0,0,0,0,-3,68,80,19331,66,62,-200,-200,-200,benign,benign
28183.16112,70,0,0,2,0,0,-3,67,76,19319,67,62,-200,-200,-200,benign,benign
28183.67527,50,0,0,4,0,0,-3,67,56,19305,67,62,-200,-200,-200,benign,benign
28184.18343,20,0,0,4,0,0,-3,68,26,19266,68,62,-200,-200,-200,benign,benign
28184.69258,0,0,0,3,0,0,-3,68,10,19011,68,62,-200,-200,-200,benign,benign
28185.20103,0,-1,0,0,-1,0,-4,68,10,19081,69,62,-200,-200,-200,benign,benign
28185.74757,0,-1,0,0,-1,0,-4,68,10,19176,69,62,-200,-200,-200,benign,benign
28314.65562,70,0,0,0,0,0,0,72,84,19341,11,52,-6,-4,86,benign,benign
28315.18418,70,0,0,0,0,0,0,72,84,19341,12,52,-7,-5,86,benign,benign
28315.71427,70,0,0,0,0,0,0,72,84,19346,12,52,-6,-6,86,benign,benign
28316.23128,70,0,0,0,0,0,0,72,84,19347,13,52,-6,-8,86,benign,benign
28316.76236,70,0,0,0,0,0,0,72,84,19346,13,52,-5,-9,86,benign,benign
28317.30593,70,0,-1,0,0,-1,0,72,84,19347,14,52,-4,-10,86,benign,benign
28317.82456,70,0,-1,0,0,0,0,72,82,19342,14,52,-3,-7,85,benign,benign
28318.35514,70,0,0,0,0,2,0,72,81,19345,15,52,-3,-5,84,benign,benign
28318.88294,70,0,0,0,0,0,0,72,82,19351,15,52,-4,-7,83,benign,benign
28319.41109,70,0,0,0,0,0,0,71,82,19343,16,52,-1,-10,85,benign,benign
28319.94068,70,0,0,0,0,0,0,71,83,19344,16,52,-1,-11,86,benign,benign
28320.46667,70,0,0,0,0,0,0,72,84,19352,17,52,0,-15,86,benign,benign
28320.99577,70,0,0,0,0,0,0,72,84,19343,17,52,0,-15,87,benign,benign
28321.54231,70,0,0,0,-9,0,0,71,85,19344,18,52,1,-15,87,benign,benign
28322.06599,70,3,0,0,1,0,0,71,84,19346,19,52,19,-16,88,benign,benign
28322.59317,70,2,0,0,-1,0,0,71,84,19344,19,52,31,-15,91,benign,benign
28323.12226,70,2,0,0,-1,-1,0,71,83,19339,20,52,44,9,82,benign,benign
28323.63937,70,2,0,0,0,-1,0,72,83,19339,20,52,31,15,80,benign,benign
28324.1989,70,0,0,0,2,2,0,72,82,19341,21,52,18,13,82,benign,benign
28324.72002,70,0,0,0,-2,-2,0,71,84,19342,21,52,13,11,83,benign,benign
28325.25854,70,1,0,0,0,-1,0,71,83,19344,22,52,10,11,83,benign,benign
28325.78165,70,0,-1,0,0,-1,0,71,80,19344,22,52,3,9,81,benign,benign
28326.30907,70,0,-1,0,0,0,0,71,79,19330,23,52,0,6,79,benign,benign
28326.83666,60,0,0,0,0,0,0,71,78,19340,23,52,0,5,79,benign,benign
28327.36617,60,0,0,0,0,0,0,71,78,19334,24,52,0,7,79,benign,benign
28327.9146,70,2,0,0,-8,0,0,71,79,19334,24,52,0,12,79,benign,benign
28328.44421,70,3,0,0,0,0,0,71,79,19333,25,52,-25,22,75,benign,benign
28328.97377,70,2,0,0,0,-1,0,71,79,19339,25,52,-34,24,77,benign,benign
28329.47564,70,2,0,0,-1,-1,0,71,79,19337,26,52,-34,-35,76,benign,benign
28330.00673,70,2,-1,0,0,-1,0,71,79,19334,27,52,-23,-23,82,benign,benign
28330.53669,70,1,-1,0,0,-1,0,70,78,19336,27,52,-13,-25,78,benign,benign
28331.06553,70,0,0,0,0,2,0,70,79,19339,28,52,-11,-20,78,benign,benign
28331.5939,70,0,0,0,-2,-2,0,70,79,19345,28,52,-8,-18,79,benign,benign
28332.10451,70,0,-1,0,0,0,0,70,79,19337,29,52,-8,-19,79,benign,benign
28332.65376,70,0,-1,0,0,0,0,70,78,19339,29,52,-3,-9,80,benign,benign
28333.16519,70,0,-1,0,0,0,0,70,78,19339,30,52,-3,-6,79,benign,benign
28333.72615,60,0,0,0,0,0,0,71,77,19338,30,52,-4,-4,78,benign,benign
28334.25535,60,0,0,0,0,0,0,71,77,19342,31,52,-4,-8,78,benign,benign
28334.78033,60,2,0,0,-8,0,0,70,79,19336,31,52,-6,-10,78,benign,benign
28335.28089,70,3,0,0,0,0,0,70,78,19338,32,52,10,-16,78,benign,benign
28335.82744,70,2,0,0,-1,-1,0,70,78,19337,32,52,21,-21,77,benign,benign
28336.34415,60,2,0,0,-1,-1,0,70,77,19329,33,52,34,-24,78,benign,benign
28336.87538,60,2,0,0,-1,0,0,70,78,19337,33,52,-31,-3,81,benign,benign
28337.40302,70,2,-1,0,-1,-1,0,71,79,19340,34,52,-21,-9,81,benign,benign
28337.95281,70,0,0,0,0,0,0,71,81,19338,34,52,-12,-4,83,benign,benign
28338.46947,70,0,0,0,-1,0,0,70,80,19334,35,52,-7,-2,83,benign,benign
28338.99183,70,0,0,0,0,0,0,70,79,19338,35,52,-4,-8,81,benign,benign
28339.52086,60,0,0,0,0,0,0,70,78,19335,36,52,-4,-9,80,benign,benign
28340.04966,70,0,0,0,0,0,3,70,79,19342,37,52,-3,-5,81,benign,benign
28340.57594,70,0,0,0,0,0,33,70,79,19334,37,52,-4,-4,81,benign,benign
28341.1056,70,0,0,0,0,0,68,70,80,19335,38,52,-3,-7,81,benign,benign
28341.63472,70,0,0,0,0,0,99,70,78,19334,38,52,-6,-11,80,benign,benign
28342.16761,60,0,0,0,0,0,135,70,77,19342,39,52,-3,-13,79,benign,benign
28342.71528,60,0,0,0,0,0,164,70,77,19337,39,52,-6,-15,78,benign,benign
28343.24339,60,0,0,0,0,0,176,70,76,19333,40,52,-3,-16,78,benign,benign
28343.75965,60,0,0,0,0,0,178,70,77,19333,40,52,-5,-15,79,benign,benign
28344.28923,70,0,0,0,0,0,178,70,78,19335,41,52,-5,-13,80,benign,benign
28344.80683,70,0,0,0,-5,0,178,70,79,19335,41,52,-4,-12,81,benign,benign
28345.32232,70,-4,0,0,-1,0,178,70,79,19343,42,52,-15,-13,80,benign,benign
28345.8391,70,-2,0,0,0,0,178,70,78,19339,42,52,-35,-5,86,benign,benign
28346.35222,70,-2,0,0,0,0,178,70,78,19346,43,52,-35,-5,86,benign,benign
28346.88329,70,-2,0,0,0,0,178,70,78,19343,43,52,12,-30,76,benign,benign
28347.39931,70,-1,0,0,5,0,178,70,77,19337,44,52,3,-29,76,benign,benign
28347.91221,60,0,0,0,0,2,178,70,76,19341,44,52,-4,-29,75,benign,benign
28348.47472,70,0,-2,0,0,0,178,70,77,19341,45,52,-5,-17,78,benign,benign
28349.00395,70,0,-1,0,0,0,178,70,77,19338,45,52,-6,-7,78,benign,benign
28349.53055,70,0,0,0,0,-1,178,70,78,19340,46,52,-6,-3,79,benign,benign
28350.05914,70,0,0,0,0,0,178,70,79,19339,47,52,-8,-1,79,benign,benign
28350.58673,70,0,0,0,0,0,178,70,79,19343,47,52,-13,1,78,benign,benign
28351.10238,70,-2,0,0,-1,0,178,70,78,19339,48,52,-13,0,79,benign,benign
28351.62495,70,-2,0,0,-1,0,178,69,78,19329,48,52,-28,0,78,benign,benign
28352.14307,70,-2,0,0,4,0,178,69,77,19329,49,52,-52,-3,70,benign,benign
28352.65356,60,0,0,0,6,0,178,69,78,19345,49,52,-37,6,77,benign,benign
28353.18421,70,2,0,0,0,0,179,69,78,19344,50,52,-61,8,60,benign,benign
28353.6984,70,2,0,0,0,0,178,69,79,19341,50,52,-32,0,78,benign,benign
28354.2108,70,2,0,0,-5,0,178,69,80,19340,51,52,-18,0,80,benign,benign
28354.72841,70,0,0,0,2,0,178,69,80,19341,51,52,-8,-2,81,benign,benign
28355.24915,70,1,0,0,0,0,178,69,80,19346,52,52,-6,-2,81,benign,benign
28355.78025,70,0,0,0,-5,0,178,69,80,19337,52,52,-10,0,80,benign,benign
28356.31085,70,-4,0,0,0,0,179,69,80,19337,53,52,-13,-5,80,benign,benign
28356.83951,70,-2,0,0,0,0,178,70,81,19342,53,52,-34,0,80,benign,benign
28357.3659,70,-2,0,0,0,0,178,70,81,19332,54,52,-48,-7,76,benign,benign
28357.89056,70,-2,0,0,0,0,178,70,81,19336,54,52,-25,5,80,benign,benign
28358.42114,70,-1,0,0,2,0,178,70,80,19339,55,52,-5,3,82,benign,benign
28358.94651,70,0,0,0,0,0,178,70,80,19340,55,52,-3,2,82,benign,benign
28359.46382,70,0,0,0,0,0,178,70,83,19337,56,52,-3,2,83,benign,benign
28360.00294,70,0,0,0,0,0,178,70,82,19338,57,52,-3,2,84,benign,benign
28360.51979,70,-4,0,0,-2,0,178,70,81,19339,57,52,-2,2,82,benign,benign
28361.04474,70,-2,0,0,0,0,178,69,81,19339,58,52,19,0,81,benign,benign
28361.54861,70,-2,0,0,0,0,178,69,80,19334,58,52,33,-1,78,benign,benign
28362.07527,70,-2,0,0,-1,0,178,69,80,19337,59,52,46,-2,79,benign,benign
28362.60682,70,-2,0,0,0,0,178,69,80,19334,59,52,35,-3,83,benign,benign
28363.12421,70,0,0,0,0,0,178,69,79,19335,60,52,27,-9,81,benign,benign
28363.6508,70,0,0,0,-2,0,178,69,79,19336,60,52,24,-8,80,benign,benign
28364.17785,70,-1,0,0,0,0,178,69,80,19331,61,52,17,-7,81,benign,benign
28364.67939,70,-1,0,0,-1,0,178,69,79,19336,61,52,7,-5,81,benign,benign
28365.21595,70,0,0,0,1,0,178,70,77,19333,62,51,-1,-2,80,benign,benign
28365.74006,70,0,0,0,0,0,-155,69,78,19333,62,51,1,-3,80,benign,benign
28366.26589,70,0,0,0,0,0,-131,69,77,19326,63,51,2,-5,79,benign,benign
28366.78057,70,0,0,0,0,0,-95,69,78,19343,63,51,0,0,80,benign,benign
28367.3105,70,0,0,0,0,0,-65,69,78,19341,64,51,2,0,80,benign,benign
28367.84363,70,0,0,0,0,0,-30,69,81,19339,64,51,1,2,82,benign,benign
28368.35925,70,0,0,0,0,0,-8,69,82,19344,65,51,-1,2,84,benign,benign
28368.88782,70,0,0,0,0,0,-3,69,82,19340,65,51,0,3,84,benign,benign
28369.41193,70,0,0,0,0,0,-2,69,81,19336,66,51,-200,-200,-200,benign,benign
28369.91322,70,0,0,1,0,0,-3,69,78,19332,66,51,-200,-200,-200,benign,benign
28370.44386,50,0,0,4,0,0,-3,69,61,19316,67,50,-200,-200,-200,benign,benign
28370.971,30,0,0,4,0,0,-2,69,38,19300,67,50,-200,-200,-200,benign,benign
28371.49759,0,0,0,4,0,0,-2,69,18,19246,68,50,-200,-200,-200,benign,benign
28372.02718,0,0,0,0,-1,0,0,69,10,19000,69,50,-200,-200,-200,benign,benign
28372.55477,0,0,0,0,-1,0,0,69,10,19177,69,50,-200,-200,-200,benign,benign
28422.47751,70,0,0,0,0,0,0,68,82,19359,11,40,-10,-4,84,benign,benign
28423.00365,70,0,0,0,0,0,0,68,82,19355,11,40,-10,-5,83,benign,benign
28423.53196,70,0,0,0,0,0,0,69,82,19347,12,40,-9,-7,84,benign,benign
28424.0486,70,0,0,0,0,-1,0,69,83,19352,12,40,-11,-6,84,benign,benign
28424.57718,70,0,0,0,0,-1,0,69,84,19352,13,40,-7,-7,85,benign,benign
28425.10635,70,0,0,0,0,0,0,69,84,19360,13,40,-10,-8,85,benign,benign
28425.63586,70,0,0,0,0,-1,0,68,84,19355,14,40,-10,-7,86,benign,benign
28426.16353,70,1,0,0,0,-1,0,68,83,19354,14,40,-8,-7,85,benign,benign
28426.68926,70,0,0,0,0,-1,0,68,81,19356,15,40,-6,-5,84,benign,benign
28427.23514,60,0,0,0,0,0,0,68,81,19353,16,40,-4,-7,83,benign,benign
28427.75346,70,0,0,0,0,0,0,68,82,19346,16,40,-3,-10,84,benign,benign
28428.28108,70,0,0,0,0,-1,0,68,83,19351,17,40,-6,-14,85,benign,benign
28428.82359,70,0,0,0,0,-1,0,68,83,19345,17,40,-5,-18,85,benign,benign
28429.36638,70,2,0,0,-8,0,0,68,85,19347,18,40,-4,-22,86,benign,benign
28429.89548,70,3,0,0,0,0,0,68,84,19346,18,40,11,-22,88,benign,benign
28430.42359,70,2,0,0,-1,-1,0,68,83,19340,19,40,24,-22,95,benign,benign
28430.95069,70,2,0,0,-1,-1,0,68,82,19343,19,40,24,-22,95,benign,benign
28431.46831,70,2,0,0,-1,-1,0,68,81,19344,20,40,43,19,81,benign,benign
28431.98563,70,1,-1,0,0,-1,0,68,80,19338,20,40,30,20,79,benign,benign
28432.51385,70,0,0,0,0,0,0,68,80,19348,21,40,26,17,78,benign,benign
28433.03845,60,1,-1,0,-4,-3,0,68,80,19338,21,40,26,15,79,benign,benign
28433.55452,60,1,-1,0,0,0,0,69,80,19339,22,40,15,12,80,benign,benign
28434.07015,60,1,0,0,0,-1,0,69,79,19344,22,40,7,8,80,benign,benign
28434.58531,60,0,0,0,1,-1,0,69,78,19341,23,40,2,5,80,benign,benign
28435.13185,60,0,0,0,0,-1,0,69,79,19337,23,40,2,5,80,benign,benign
28435.66209,60,0,0,0,0,0,0,69,80,19345,24,40,4,6,81,benign,benign
28436.17596,70,0,0,0,0,0,0,69,81,19346,24,40,5,7,82,benign,benign
28436.71692,70,0,0,0,-9,0,0,68,82,19345,25,40,10,13,82,benign,benign
28437.24647,70,3,0,0,0,0,0,68,80,19347,26,40,-2,15,83,benign,benign
28437.75764,70,2,0,0,-1,-1,0,68,81,19349,26,40,-22,25,80,benign,benign
28438.27525,60,2,0,0,-1,0,0,68,80,19349,27,40,-33,29,78,benign,benign
28438.80445,60,2,0,0,-1,0,0,69,80,19347,27,40,-46,-32,74,benign,benign
28439.33111,70,2,-1,0,-1,0,0,69,81,19336,28,40,-30,-30,81,benign,benign
28439.84266,70,1,-1,0,3,-1,0,68,81,19338,28,40,-18,-25,82,benign,benign
28440.36598,70,0,0,0,0,0,0,68,81,19348,29,40,-15,-27,80,benign,benign
28440.88299,60,1,-2,0,0,0,0,68,80,19340,29,40,-14,-26,80,benign,benign
28441.39714,60,0,-1,0,0,0,0,68,81,19338,30,40,-8,-16,81,benign,benign
28441.92239,70,0,-1,0,-1,-1,0,68,81,19351,30,40,-5,-11,83,benign,benign
28442.45101,60,0,-1,0,0,0,0,68,81,19346,31,40,-4,-8,82,benign,benign
28442.96307,60,0,0,0,-1,-1,0,68,81,19346,31,40,-3,-6,82,benign,benign
28443.49413,60,0,0,0,-1,1,0,69,80,19337,32,40,-3,-4,82,benign,benign
28444.05668,60,0,0,0,0,0,0,69,80,19352,32,40,-2,-8,82,benign,benign
28444.58579,70,0,0,0,0,-1,0,69,81,19351,33,40,-4,-10,82,benign,benign
28445.11437,60,4,0,0,-1,0,0,69,81,19350,33,40,0,-14,82,benign,benign
28445.6454,70,2,0,0,-1,0,0,68,81,19350,34,40,18,-25,79,benign,benign
28446.17289,60,2,0,0,-1,-1,0,68,80,19349,34,40,26,-26,80,benign,benign
28446.70112,60,2,0,0,-1,-1,0,68,79,19338,35,40,-52,-8,78,benign,benign
28447.21669,60,1,0,0,-2,-1,0,68,80,19342,35,40,-38,-12,82,benign,benign
28447.74715,60,1,-1,0,-1,0,0,69,80,19347,36,40,-20,-14,83,benign,benign
28448.26194,60,0,0,0,0,0,0,69,81,19350,37,40,-16,-11,82,benign,benign
28448.78036,60,0,0,0,-1,0,0,69,81,19346,37,40,-13,-12,83,benign,benign
28449.29598,60,0,-1,0,0,0,0,69,80,19346,38,40,-8,-9,82,benign,benign
28449.82271,60,0,0,0,0,1,0,68,79,19346,38,40,-3,-4,81,benign,benign
28450.36977,60,0,0,0,0,0,27,68,80,19351,39,40,-2,-4,81,benign,benign
28450.89743,60,0,0,0,0,0,57,68,79,19352,39,40,-2,-4,82,benign,benign
28451.41655,60,0,0,0,0,0,88,68,79,19350,40,40,-1,-9,81,benign,benign
28451.93585,60,0,0,0,0,0,125,68,77,19352,40,40,0,-12,79,benign,benign
28452.46353,60,0,0,0,0,0,156,68,77,19349,41,40,-1,-15,78,benign,benign
28452.97879,60,0,0,0,0,0,174,68,78,19345,41,40,-4,-16,79,benign,benign
28453.50695,60,0,0,0,0,0,178,68,79,19351,42,40,-2,-13,81,benign,benign
28454.02368,60,0,0,0,0,0,178,69,79,19354,42,40,-3,-11,81,benign,benign
28454.55434,60,0,0,0,-9,0,178,69,79,19356,43,40,-5,-10,81,benign,benign
28455.08419,60,-3,0,0,1,0,177,69,78,19351,43,40,-21,-10,80,benign,benign
28455.60236,60,-2,0,0,0,0,177,68,79,19355,44,40,-33,-5,83,benign,benign
28456.11499,60,-2,0,0,0,0,178,68,79,19358,44,40,-60,-2,76,benign,benign
28456.63161,60,-2,0,0,0,0,178,68,79,19362,45,40,-60,-2,76,benign,benign
28457.16206,60,-1,0,0,0,0,178,68,79,19353,45,40,5,-17,80,benign,benign
28457.67565,60,0,0,0,0,0,178,68,78,19364,46,40,0,-14,80,benign,benign
28458.21088,60,0,-1,0,0,0,178,68,79,19360,46,40,0,-12,79,benign,benign
28458.73903,60,0,0,0,0,-2,178,69,79,19359,47,40,-1,-6,80,benign,benign
28459.26662,60,0,0,0,0,0,178,69,79,19365,47,40,-1,-4,80,benign,benign
28459.79311,60,0,0,0,0,0,178,68,77,19364,48,40,-9,-2,79,benign,benign
28460.30844,60,0,0,0,0,0,-156,68,77,19362,49,40,0,-3,79,benign,benign
28460.82857,60,0,0,0,0,0,-145,68,78,19354,49,40,2,-5,79,benign,benign
